"id","age","modularity"
72,13.89,0.134684029
72,13.89,0.097766037
72,13.89,0.134394988
72,13.89,0.097405498
72,13.89,0.127409512
72,13.89,0.119416158
72,15.93,0.077776333
72,15.93,0.129200245
72,15.93,0.092676427
72,15.93,0.102635924
72,15.93,0.100855359
72,15.93,0.101954019
72,15.93,0.092983529
72,18.1,0.124832382
72,18.1,0.097302912
72,18.1,0.078426459
72,18.1,0.104373466
72,18.1,0.063252404
73,11.27,0.218740015
73,11.27,0.215894701
73,11.27,0.251991399
73,11.27,0.224436522
73,11.27,0.224221608
73,11.27,0.165631943
73,11.27,0.204749533
74,22.3,0.117087045
74,22.3,0.132942194
74,22.3,0.132652821
74,22.3,0.067846302
74,22.3,0.12853761
74,22.3,0.095527874
74,22.3,0.17676435
74,24.34,0.081362883
74,24.34,0.136078945
74,24.34,0.105866008
74,24.34,0.063507363
74,24.34,0.141382186
74,24.34,0.15514905
74,24.34,0.158968418
75,8.93,0.103666055
75,8.93,0.103290536
75,8.93,0.107038642
75,8.93,0.092177784
75,8.93,0.172236352
75,8.93,0.142093164
75,8.93,0.120006176
75,10.81,0.104294684
75,10.81,0.112357572
75,10.81,0.117710294
75,10.81,0.099970804
75,10.81,0.145954563
75,10.81,0.164131201
75,10.81,0.190021584
75,12.75,0.155203426
75,12.75,0.17087281
75,12.75,0.185050064
75,12.75,0.130189923
75,12.75,0.217181534
76,14.28,0.076089055
76,14.28,0.083809742
76,14.28,0.083780354
76,14.28,0.1010024
76,14.28,0.093972047
76,14.28,0.096059527
76,14.28,0.114336999
76,16.3,0.077046023
76,16.3,0.071287579
76,16.3,0.13560315
76,16.3,0.053312736
76,16.3,0.089943086
76,16.3,0.077679382
76,16.3,0.102516727
76,18.16,0.137606844
76,18.16,0.078678753
76,18.16,0.148418885
76,18.16,0.123790624
76,18.16,0.204108356
77,12.47,0.088831397
77,12.47,0.065603559
77,12.47,0.110544363
77,12.47,0.100691412
77,12.47,0.091361255
77,12.47,0.054525545
77,12.47,0.103885842
77,14.31,0.121846599
77,14.31,0.143823594
77,14.31,0.118954475
77,14.31,0.107715321
77,14.31,0.128476519
77,14.31,0.119354831
77,14.31,0.100143042
77,16.3,0.129051666
77,16.3,0.110748119
77,16.3,0.122341665
77,16.3,0.139705631
77,16.3,0.095417253
78,17.04,0.082952228
78,17.04,0.118514919
78,17.04,0.11935159
78,17.04,0.103708904
78,17.04,0.08085112
78,17.04,0.09483606
78,17.04,0.114525597
78,18.91,0.119781893
78,18.91,0.158028815
78,18.91,0.097383868
78,18.91,0.090809712
78,18.91,0.217688066
78,18.91,0.144120805
78,18.91,0.169897603
78,20.91,0.091731564
78,20.91,0.082345578
78,20.91,0.117534292
78,20.91,0.128388101
78,20.91,0.165030576
79,17.11,0.115322481
79,17.11,0.125272528
79,17.11,0.114550673
79,17.11,0.221042765
79,17.11,0.173530447
79,17.11,0.136578552
79,17.11,0.161678568
79,19.11,0.187765201
79,19.11,0.139933203
79,19.11,0.150592244
79,19.11,0.123859838
79,19.11,0.177868449
79,19.11,0.109227133
79,19.11,0.189903884
79,21.12,0.142994229
79,21.12,0.149620237
79,21.12,0.150995031
79,21.12,0.186605805
79,21.12,0.098693327
80,10.31,0.106357202
80,10.31,0.108400307
80,10.31,0.127903521
80,10.31,0.127246483
80,10.31,0.166256518
80,10.31,0.134772776
80,10.31,0.129997555
80,12.31,0.160639362
80,12.31,0.163850661
80,12.31,0.221532622
80,12.31,0.14020883
80,12.31,0.140432314
80,12.31,0.177337107
80,12.31,0.197809322
80,14.2,0.195192329
80,14.2,0.189283667
80,14.2,0.152168635
80,14.2,0.159560417
80,14.2,0.132770426
81,9.98,0.052516744
81,9.98,0.054202514
81,9.98,0.079583103
81,9.98,0.065530922
81,9.98,0.080451607
81,9.98,0.081805515
81,9.98,0.108420011
81,11.98,0.09774322
81,11.98,0.103216701
81,11.98,0.110208449
81,11.98,0.087763193
81,11.98,0.080030285
81,11.98,0.125358993
81,11.98,0.150723783
81,14.08,0.189628538
81,14.08,0.149758174
81,14.08,0.090111651
81,14.08,0.106974604
81,14.08,0.148013333
82,13.06,0.138170913
82,13.06,0.088634835
82,13.06,0.153712219
82,13.06,0.194282927
82,13.06,0.151392827
82,13.06,0.112123016
82,13.06,0.173501462
82,15.06,0.132447216
82,15.06,0.173066742
82,15.06,0.10155552
82,15.06,0.163294463
82,15.06,0.15046805
82,15.06,0.167980127
82,15.06,0.128432119
82,16.97,0.135850189
82,16.97,0.145308355
82,16.97,0.181574322
82,16.97,0.159673368
82,16.97,0.120282681
83,17.77,0.1696535
83,17.77,0.120343478
83,17.77,0.155374747
83,17.77,0.114588497
83,17.77,0.173486902
83,17.77,0.161092654
83,17.77,0.252173862
83,19.65,0.169061875
83,19.65,0.171599042
83,19.65,0.141634116
83,19.65,0.138874794
83,19.65,0.157258649
83,19.65,0.144317076
83,19.65,0.166467572
83,21.66,0.128164794
83,21.66,0.152695658
83,21.66,0.114789562
83,21.66,0.106139125
83,21.66,0.183163862
84,10.18,0.078122022
84,10.18,0.072753671
84,10.18,0.112951365
84,10.18,0.065531183
84,10.18,0.101587793
84,10.18,0.053188442
84,10.18,0.167755858
84,14.18,0.139057643
84,14.18,0.13078307
84,14.18,0.166023857
84,14.18,0.209592599
84,14.18,0.20337465
85,15.45,0.115511491
85,15.45,0.12216945
85,15.45,0.159379566
85,15.45,0.174559937
85,15.45,0.140300822
85,15.45,0.174918033
85,15.45,0.181354339
85,17.4,0.079047613
85,17.4,0.112182994
85,17.4,0.151691528
85,17.4,0.10396425
85,17.4,0.107897968
85,17.4,0.150023055
85,17.4,0.184336863
85,19.54,0.169448487
85,19.54,0.163418668
85,19.54,0.106975214
85,19.54,0.144840938
85,19.54,0.248016116
86,19.77,0.089922076
86,19.77,0.113937545
86,19.77,0.086185093
86,19.77,0.108122246
86,19.77,0.104093054
86,19.77,0.092685062
86,19.77,0.143645905
86,21.85,0.110414659
86,21.85,0.079314497
86,21.85,0.094396969
86,21.85,0.161969865
86,21.85,0.134281847
86,21.85,0.124343375
86,21.85,0.169101621
86,23.88,0.122711503
86,23.88,0.136626872
86,23.88,0.142588001
86,23.88,0.087813384
86,23.88,0.101666409
87,17.56,0.10233245
87,17.56,0.123337796
87,17.56,0.138680271
87,17.56,0.117236438
87,17.56,0.113608014
87,17.56,0.082364047
87,17.56,0.172715236
87,21.54,0.142149831
87,21.54,0.162392642
87,21.54,0.198998368
87,21.54,0.184355864
87,21.54,0.195980935
88,17,0.213775069
88,17,0.102563573
88,17,0.089451059
88,17,0.071187211
88,17,0.107938852
88,17,0.102534975
88,17,0.08812929
89,9.85,0.088246297
89,9.85,0.106685053
89,9.85,0.11333388
89,9.85,0.081568537
89,9.85,0.123801696
89,9.85,0.103577272
89,9.85,0.13053746
89,11.84,0.102412645
89,11.84,0.120041388
89,11.84,0.061720539
89,11.84,0.087897163
89,11.84,0.070046439
89,11.84,0.068104574
89,11.84,0.108730681
89,13.86,0.056502522
89,13.86,0.062965619
89,13.86,0.083179724
89,13.86,0.077240888
89,13.86,0.067271585
90,9.95,0.099562676
90,9.95,0.087192006
90,9.95,0.096539138
90,9.95,0.092452685
90,9.95,0.070596228
90,9.95,0.09457012
90,9.95,0.044275822
90,12.19,0.106453038
90,12.19,0.144076021
90,12.19,0.126761926
90,12.19,0.074932799
90,12.19,0.077883354
90,12.19,0.120180498
90,12.19,0.149606114
90,14.19,0.142099005
90,14.19,0.093387272
90,14.19,0.092558464
90,14.19,0.121682966
90,14.19,0.13952502
91,13.12,0.059655082
91,13.12,0.049812465
91,13.12,0.078114101
91,13.12,0.103588254
91,13.12,0.172209865
91,13.12,0.096654577
91,13.12,0.123405635
92,17.12,0.146568379
92,17.12,0.138304821
92,17.12,0.248866111
92,17.12,0.151050424
92,17.12,0.216695505
92,17.12,0.195103172
92,17.12,0.223523051
92,19.07,0.138359797
92,19.07,0.110888365
92,19.07,0.171682431
92,19.07,0.18966954
92,19.07,0.199901742
92,19.07,0.234078216
92,19.07,0.201116046
93,13.59,0.112569683
93,13.59,0.14330653
93,13.59,0.131439342
93,13.59,0.106137002
93,13.59,0.117433716
93,13.59,0.146960902
93,13.59,0.114851263
93,15.55,0.09790029
93,15.55,0.121177693
93,15.55,0.119904045
93,15.55,0.165848474
93,15.55,0.118588353
93,15.55,0.151427318
93,15.55,0.07394221
93,17.52,0.089412201
93,17.52,0.112979623
93,17.52,0.136738817
93,17.52,0.130968609
93,17.52,0.114546579
94,12.26,0.102844763
94,12.26,0.085503897
94,12.26,0.079271395
94,12.26,0.128860842
94,12.26,0.087977437
94,12.26,0.065936228
94,12.26,0.110290879
94,14.39,0.135376826
94,14.39,0.090300995
94,14.39,0.07696903
94,14.39,0.118499099
94,14.39,0.103180807
95,14.11,0.096692591
95,14.11,0.12463801
95,14.11,0.14825813
95,14.11,0.161808365
95,14.11,0.152968807
95,14.11,0.132558656
95,14.11,0.218983166
95,16.08,0.060672844
95,16.08,0.096687783
95,16.08,0.17491518
95,16.08,0.227040788
95,16.08,0.06726019
95,16.08,0.158605162
95,16.08,0.206176379
95,18.06,0.200094276
95,18.06,0.1787761
95,18.06,0.176115299
95,18.06,0.118002223
95,18.06,0.141944088
96,11.25,0.108599124
96,11.25,0.12122768
96,11.25,0.165927953
96,11.25,0.15369352
96,11.25,0.141312073
96,11.25,0.136932845
96,11.25,0.14824332
96,13.18,0.156675934
96,13.18,0.199569027
96,13.18,0.168280167
96,13.18,0.158614666
96,13.18,0.180888188
96,13.18,0.136222477
96,13.18,0.203423377
96,15.27,0.161564984
96,15.27,0.127007456
96,15.27,0.172243531
96,15.27,0.137238109
96,15.27,0.1470872
97,14.35,0.08229269
97,14.35,0.149375633
97,14.35,0.160751504
97,14.35,0.113593991
97,14.35,0.16968592
97,14.35,0.222652543
97,14.35,0.165493673
97,16.45,0.139266879
97,16.45,0.169132489
97,16.45,0.156664176
97,16.45,0.116137473
97,16.45,0.176608933
97,16.45,0.105951251
97,16.45,0.132089344
97,18.46,0.166215173
97,18.46,0.109708008
97,18.46,0.230293873
97,18.46,0.082821712
97,18.46,0.192064591
98,8.48,0.044608667
98,8.48,0.066950637
98,8.48,0.068691998
98,8.48,0.084233368
98,8.48,0.11144621
98,8.48,0.087979673
98,8.48,0.086373772
98,10.48,0.097126536
98,10.48,0.096949029
98,10.48,0.116800727
98,10.48,0.075604834
98,10.48,0.111262986
98,10.48,0.162042881
98,10.48,0.163262405
98,12.49,0.090889542
98,12.49,0.132219963
98,12.49,0.125881469
98,12.49,0.1369689
98,12.49,0.146867847
99,10.27,0.146412362
99,10.27,0.124844952
99,10.27,0.101073334
99,10.27,0.132403302
99,10.27,0.135687807
99,10.27,0.165113685
99,10.27,0.195695906
99,12.44,0.068398747
99,12.44,0.071164242
99,12.44,0.070211758
99,12.44,0.08249236
99,12.44,0.076789053
100,13.13,0.07619976
100,13.13,0.049122908
100,13.13,0.095962932
100,13.13,0.129895486
100,13.13,0.094235951
100,13.13,0.04304592
100,13.13,0.105843291
100,15.18,0.121091455
100,15.18,0.108313572
100,15.18,0.096192251
100,15.18,0.09732758
100,15.18,0.073689929
101,14.8,0.177546406
101,14.8,0.198763993
101,14.8,0.175219297
101,14.8,0.228254403
101,14.8,0.213272711
101,14.8,0.1808161
101,14.8,0.225002515
101,16.75,0.192206566
101,16.75,0.166044205
101,16.75,0.153893142
101,16.75,0.189147124
101,16.75,0.191681767
101,16.75,0.147299723
101,16.75,0.170522983
101,18.73,0.138596932
101,18.73,0.11883714
101,18.73,0.19296887
101,18.73,0.183413382
101,18.73,0.20086988
102,9.5,0.098063078
102,9.5,0.064590864
102,9.5,0.048212803
102,9.5,0.05610102
102,9.5,0.103830112
102,9.5,0.069355099
102,9.5,0.083626726
102,11.53,0.097339598
102,11.53,0.098734766
102,11.53,0.112325505
102,11.53,0.087645567
102,11.53,0.095883499
102,11.53,0.10882767
102,11.53,0.126177825
102,13.53,0.110150146
102,13.53,0.120088297
102,13.53,0.079014461
102,13.53,0.100786188
102,13.53,0.108793935
103,14.03,0.086563042
103,14.03,0.116773224
103,14.03,0.135823444
103,14.03,0.099259511
103,14.03,0.115587682
103,14.03,0.089697351
103,14.03,0.157360635
103,16.06,0.156215951
103,16.06,0.143182144
103,16.06,0.164667192
103,16.06,0.128949179
103,16.06,0.194454778
103,16.06,0.175674616
103,16.06,0.190042173
103,18.09,0.142708724
103,18.09,0.175718934
103,18.09,0.195795918
103,18.09,0.186805466
103,18.09,0.160708061
104,20.74,0.166896327
104,20.74,0.131218118
104,20.74,0.184385981
104,20.74,0.140261741
104,20.74,0.119985943
104,20.74,0.105466344
104,20.74,0.213352889
104,24.72,0.178282951
104,24.72,0.155943533
104,24.72,0.113454421
104,24.72,0.143985467
104,24.72,0.140376786
105,13.37,0.094526149
105,13.37,0.107695658
105,13.37,0.120047452
105,13.37,0.050632724
105,13.37,0.097117356
105,13.37,0.074630236
105,13.37,0.116277782
105,15.33,0.09871081
105,15.33,0.116050979
105,15.33,0.10696856
105,15.33,0.159787971
105,15.33,0.170481224
105,15.33,0.129287756
105,15.33,0.186966772
105,17.48,0.069672871
105,17.48,0.107336713
105,17.48,0.088500779
105,17.48,0.079567573
105,17.48,0.05881191
106,8.57,0.095949421
106,8.57,0.132467242
106,8.57,0.121722256
106,8.57,0.07985681
106,8.57,0.138765717
106,8.57,0.105707637
106,8.57,0.117344792
106,10.48,0.219385538
106,10.48,0.147540681
106,10.48,0.099619285
106,10.48,0.07652686
106,10.48,0.106748426
106,10.48,0.136801918
106,10.48,0.210792225
106,12.48,0.120712175
106,12.48,0.10288246
106,12.48,0.094096241
106,12.48,0.196626847
106,12.48,0.200521574
107,11.6,0.093267249
107,11.6,0.115782615
107,11.6,0.15971884
107,11.6,0.121475902
107,11.6,0.095102444
107,11.6,0.164765137
107,11.6,0.208417261
107,15.72,0.133181527
107,15.72,0.145770886
107,15.72,0.161054656
107,15.72,0.18669597
107,15.72,0.174937319
108,16.14,0.12382615
108,16.14,0.14362263
108,16.14,0.148522755
108,16.14,0.131041896
108,16.14,0.122821814
108,16.14,0.151395601
108,16.14,0.117939717
108,18.14,0.086414286
108,18.14,0.116313861
108,18.14,0.099562448
108,18.14,0.074365173
108,18.14,0.145889147
108,18.14,0.11052644
108,18.14,0.126806167
108,20.17,0.115629625
108,20.17,0.123238066
108,20.17,0.157470872
108,20.17,0.115975269
108,20.17,0.111459861
109,18.52,0.073736703
109,18.52,0.107743197
109,18.52,0.096591897
109,18.52,0.103144825
109,18.52,0.144548287
109,18.52,0.129699404
109,18.52,0.143162203
109,20.52,0.059288804
109,20.52,0.068436835
109,20.52,0.090783627
109,20.52,0.09769193
109,20.52,0.117456423
110,10.32,0.096487369
110,10.32,0.061599329
110,10.32,0.048584095
110,10.32,0.08375085
110,10.32,0.058177082
110,10.32,0.065490022
110,10.32,0.098919596
110,14.63,0.071586592
110,14.63,0.084375737
110,14.63,0.100746229
110,14.63,0.152167421
110,14.63,0.126556608
111,13.17,0.119594356
111,13.17,0.169758308
111,13.17,0.139431482
111,13.17,0.197456082
111,13.17,0.114295698
111,13.17,0.107271629
111,13.17,0.104118924
111,15.2,0.111630345
111,15.2,0.187162845
111,15.2,0.147942722
111,15.2,0.165594572
111,15.2,0.164590909
111,15.2,0.1147268
111,15.2,0.151012611
111,17.22,0.190942755
111,17.22,0.165001392
111,17.22,0.182649359
111,17.22,0.199204673
111,17.22,0.170535835
112,25.95,0.088702438
112,25.95,0.094175132
112,25.95,0.096077414
112,25.95,0.091895667
112,25.95,0.134130227
112,25.95,0.070071818
112,25.95,0.142267268
113,20.79,0.096650474
113,20.79,0.106215031
113,20.79,0.119333893
113,20.79,0.088463698
113,20.79,0.105891676
113,20.79,0.1429251
113,20.79,0.174188678
114,10.72,0.069981312
114,10.72,0.061295366
114,10.72,0.09172098
114,10.72,0.122933628
114,10.72,0.129287048
114,10.72,0.094780324
114,10.72,0.126573497
114,14.78,0.135628066
114,14.78,0.140246213
114,14.78,0.174197089
114,14.78,0.135454181
114,14.78,0.103281638
115,12.46,0.088212113
115,12.46,0.139760418
115,12.46,0.077105907
115,12.46,0.115968365
115,12.46,0.099730425
115,12.46,0.089413177
115,12.46,0.099264915
116,11.7,0.053304098
116,11.7,0.040637798
116,11.7,0.05343492
116,11.7,0.071652613
116,11.7,0.069653422
116,11.7,0.054672472
116,11.7,0.099488331
116,13.71,0.114702224
116,13.71,0.079223045
116,13.71,0.09918955
116,13.71,0.112761051
116,13.71,0.132793097
116,13.71,0.084873368
116,13.71,0.097857947
116,15.78,0.129271497
116,15.78,0.154687622
116,15.78,0.077265492
116,15.78,0.112646168
116,15.78,0.082733116
117,12.19,0.117673278
117,12.19,0.186032831
117,12.19,0.159076538
117,12.19,0.093823438
117,12.19,0.190638377
117,12.19,0.212865524
117,12.19,0.117893862
117,14.2,0.106418729
117,14.2,0.137703237
117,14.2,0.131144809
117,14.2,0.157790036
117,14.2,0.108442044
117,14.2,0.177898521
117,14.2,0.109257657
117,16.19,0.069936947
117,16.19,0.191845605
117,16.19,0.182733313
117,16.19,0.244792512
117,16.19,0.155546873
118,15.17,0.073618342
118,15.17,0.083914916
118,15.17,0.10487224
118,15.17,0.110195033
118,15.17,0.11212182
118,15.17,0.114557516
118,15.17,0.140179383
118,17.19,0.076540323
118,17.19,0.143070703
118,17.19,0.156726843
118,17.19,0.095353567
118,17.19,0.095606651
118,17.19,0.053032001
118,17.19,0.114311945
118,19.18,0.147046914
118,19.18,0.111781672
118,19.18,0.146536883
118,19.18,0.145241403
118,19.18,0.138346162
119,15.06,0.080348802
119,15.06,0.089262632
119,15.06,0.13949634
119,15.06,0.123607863
119,15.06,0.130561595
119,15.06,0.11171555
119,15.06,0.122178983
119,17.03,0.13563991
119,17.03,0.12502977
119,17.03,0.176915687
119,17.03,0.085867385
119,17.03,0.168853489
119,17.03,0.111010841
119,17.03,0.181735033
119,18.91,0.079790872
119,18.91,0.131162941
119,18.91,0.120971802
119,18.91,0.116262954
119,18.91,0.102840145
120,13.77,0.142808495
120,13.77,0.154497106
120,13.77,0.198398448
120,13.77,0.145640629
120,13.77,0.185576178
120,13.77,0.14573644
120,13.77,0.213547968
121,16.75,0.135235338
121,16.75,0.173153814
121,16.75,0.206029644
121,16.75,0.199225404
121,16.75,0.146916299
121,16.75,0.194367276
121,16.75,0.209801363
121,18.63,0.085371435
121,18.63,0.13514141
121,18.63,0.156724653
121,18.63,0.127225234
121,18.63,0.134501251
121,18.63,0.147834734
121,18.63,0.178623007
121,20.64,0.186860908
121,20.64,0.137646329
121,20.64,0.126092731
121,20.64,0.145775877
121,20.64,0.153008882
122,10.62,0.09843428
122,10.62,0.129713367
122,10.62,0.10851906
122,10.62,0.136511075
122,10.62,0.16966858
122,10.62,0.172022903
122,10.62,0.11138123
122,12.51,0.074315022
122,12.51,0.071678908
122,12.51,0.089300125
122,12.51,0.073852511
122,12.51,0.07881583
122,12.51,0.091868356
122,12.51,0.090567466
122,14.57,0.105170435
122,14.57,0.123116308
122,14.57,0.10864025
122,14.57,0.100624454
122,14.57,0.105487735
123,16.73,0.068580628
123,16.73,0.118649244
123,16.73,0.107889988
123,16.73,0.083427158
123,16.73,0.107126812
123,16.73,0.123743109
123,16.73,0.133458736
123,18.55,0.089353302
123,18.55,0.092311651
123,18.55,0.091809347
123,18.55,0.068648689
123,18.55,0.061823377
123,18.55,0.070323495
123,18.55,0.110506987
123,20.48,0.123871489
123,20.48,0.088773426
123,20.48,0.15898598
123,20.48,0.117994379
123,20.48,0.09542818
124,12.78,0.128479454
124,12.78,0.131179229
124,12.78,0.123915992
124,12.78,0.159911643
124,12.78,0.123636514
124,12.78,0.124955954
124,12.78,0.194089561
124,14.84,0.163745284
124,14.84,0.125369909
124,14.84,0.130214579
124,14.84,0.136895305
124,14.84,0.143456328
124,14.84,0.15801613
124,14.84,0.187949432
124,16.84,0.118928609
124,16.84,0.081833899
124,16.84,0.145448621
124,16.84,0.127540256
124,16.84,0.157958797
125,13.59,0.135714844
125,13.59,0.128515961
125,13.59,0.124027324
125,13.59,0.129473086
125,13.59,0.146247585
125,13.59,0.167381246
125,13.59,0.20801927
125,15.59,0.194795358
125,15.59,0.165981586
125,15.59,0.17652781
125,15.59,0.112319908
125,15.59,0.148233361
125,15.59,0.11245482
125,15.59,0.178812414
125,17.59,0.134423047
125,17.59,0.168935545
125,17.59,0.175259579
125,17.59,0.149553412
125,17.59,0.228175049
126,17.85,0.141008591
126,17.85,0.136211456
126,17.85,0.150919988
126,17.85,0.185261111
126,17.85,0.144294243
126,17.85,0.131498384
126,17.85,0.217665463
126,19.83,0.142254247
126,19.83,0.116919725
126,19.83,0.189611267
126,19.83,0.108738257
126,19.83,0.194091297
126,19.83,0.208707386
126,19.83,0.207890332
126,21.83,0.206009251
126,21.83,0.168539734
126,21.83,0.193006821
126,21.83,0.105576332
126,21.83,0.175437251
127,15.41,0.130557866
127,15.41,0.094626574
127,15.41,0.086756471
127,15.41,0.131256476
127,15.41,0.124841303
127,15.41,0.17807843
127,15.41,0.105964794
127,17.42,0.211656297
127,17.42,0.137688561
127,17.42,0.209299816
127,17.42,0.103089485
127,17.42,0.233650235
127,17.42,0.237481458
127,17.42,0.199282591
127,19.43,0.055816927
127,19.43,0.133635028
127,19.43,0.047154061
127,19.43,0.0861596
127,19.43,0.205720264
128,10.7,0.104415064
128,10.7,0.092677478
128,10.7,0.086897444
128,10.7,0.130517315
128,10.7,0.131816498
128,10.7,0.109177175
128,10.7,0.131305188
129,15.33,0.101876113
129,15.33,0.102642715
129,15.33,0.123182139
129,15.33,0.179402928
129,15.33,0.144899264
129,15.33,0.147038889
129,15.33,0.14869316
129,17.29,0.188784173
129,17.29,0.169242384
129,17.29,0.173351572
129,17.29,0.18561014
129,17.29,0.164817634
129,17.29,0.187678076
129,17.29,0.168320813
129,19.16,0.196462138
129,19.16,0.092943463
129,19.16,0.13791487
129,19.16,0.126200904
129,19.16,0.16163155
130,13.41,0.165883275
130,13.41,0.141920595
130,13.41,0.136814977
130,13.41,0.148183679
130,13.41,0.162223712
130,13.41,0.188635966
130,13.41,0.165787119
130,15.73,0.165320918
130,15.73,0.124001794
130,15.73,0.183785748
130,15.73,0.208017608
130,15.73,0.218112033
130,15.73,0.171799089
130,15.73,0.207435363
130,17.55,0.080385995
130,17.55,0.091883299
130,17.55,0.107497878
130,17.55,0.057397811
130,17.55,0.122742706
131,9.73,0.041867514
131,9.73,0.040821606
131,9.73,0.061577685
131,9.73,0.059167779
131,9.73,0.074466144
131,9.73,0.065242362
131,9.73,0.048504617
131,11.81,0.085110236
131,11.81,0.080648788
131,11.81,0.109589653
131,11.81,0.112692191
131,11.81,0.113965948
131,11.81,0.109716773
131,11.81,0.089525038
131,13.96,0.10768061
131,13.96,0.155294575
131,13.96,0.127218708
131,13.96,0.142450406
131,13.96,0.159099355
132,13.35,0.155672498
132,13.35,0.188287413
132,13.35,0.209100839
132,13.35,0.154332251
132,13.35,0.17324593
132,13.35,0.20237648
132,13.35,0.185476752
132,15.36,0.168874261
132,15.36,0.186734132
132,15.36,0.223366727
132,15.36,0.192960421
132,15.36,0.18312
132,15.36,0.215035525
132,15.36,0.224774484
132,17.34,0.186697462
132,17.34,0.18586723
132,17.34,0.194447355
132,17.34,0.175726685
132,17.34,0.182332152
133,11.63,0.142224248
133,11.63,0.119677326
133,11.63,0.14454431
133,11.63,0.099951076
133,11.63,0.165939615
133,11.63,0.164264449
133,11.63,0.2264431
133,13.65,0.161143129
133,13.65,0.115559865
133,13.65,0.193516771
133,13.65,0.119316707
133,13.65,0.225759991
133,13.65,0.179942027
133,13.65,0.252184665
133,15.71,0.224059255
133,15.71,0.145281174
133,15.71,0.217917421
133,15.71,0.18250066
133,15.71,0.18206662
134,13.02,0.143796968
134,13.02,0.135672064
134,13.02,0.168821315
134,13.02,0.145422078
134,13.02,0.166769197
134,13.02,0.201533067
134,13.02,0.229310177
134,15.02,0.220295615
134,15.02,0.258281722
134,15.02,0.254744592
134,15.02,0.207122336
134,15.02,0.240837319
134,15.02,0.23042187
134,15.02,0.218277512
134,16.99,0.173185364
134,16.99,0.199519184
134,16.99,0.151322098
134,16.99,0.227350136
134,16.99,0.177726951
135,17.8,0.056461028
135,17.8,0.051103659
135,17.8,0.102889484
135,17.8,0.056876286
135,17.8,0.089399214
135,17.8,0.079065538
135,17.8,0.095628597
135,19.95,0.143894857
135,19.95,0.123118463
135,19.95,0.131067484
135,19.95,0.100942593
135,19.95,0.140809881
135,19.95,0.118076597
135,19.95,0.159163345
135,21.94,0.083480545
135,21.94,0.069772608
135,21.94,0.079960698
135,21.94,0.058473446
135,21.94,0.119576593
136,15.7,0.063471149
136,15.7,0.149783035
136,15.7,0.154064462
136,15.7,0.13323676
136,15.7,0.133086363
136,15.7,0.132741329
136,15.7,0.169998121
136,17.69,0.084767433
136,17.69,0.104938366
136,17.69,0.1659943
136,17.69,0.177505919
136,17.69,0.183122731
136,17.69,0.233910965
136,17.69,0.202452961
136,19.59,0.159633094
136,19.59,0.139413295
136,19.59,0.153519512
136,19.59,0.20513027
136,19.59,0.130334514
137,20.25,0.084286316
137,20.25,0.144189893
137,20.25,0.144200992
137,20.25,0.154252533
137,20.25,0.202842367
137,20.25,0.118401294
137,20.25,0.163953346
137,24.68,0.103228503
137,24.68,0.120687909
137,24.68,0.16098095
137,24.68,0.087645381
137,24.68,0.159278388
138,9.46,0.098805491
138,9.46,0.045604647
138,9.46,0.083286739
138,9.46,0.057937899
138,9.46,0.080909883
138,9.46,0.066720297
138,9.46,0.054376847
138,11.46,0.103825666
138,11.46,0.06151314
138,11.46,0.098477839
138,11.46,0.098817328
138,11.46,0.09202057
138,11.46,0.074575105
138,11.46,0.102427258
138,13.53,0.137663594
138,13.53,0.157106512
138,13.53,0.143107356
138,13.53,0.057282029
138,13.53,0.149864741
139,8.2,0.108264667
139,8.2,0.076865456
139,8.2,0.093239333
139,8.2,0.149005673
139,8.2,0.077665771
139,8.2,0.056648822
139,8.2,0.078866827
139,10.1,0.083729677
139,10.1,0.095941998
139,10.1,0.094406203
139,10.1,0.079613484
139,10.1,0.122627765
139,10.1,0.114646959
139,10.1,0.15843935
139,12.3,0.077053639
139,12.3,0.084730968
139,12.3,0.082291199
139,12.3,0.126988462
139,12.3,0.100894124
140,13.64,0.144222234
140,13.64,0.165889839
140,13.64,0.168634651
140,13.64,0.248723597
140,13.64,0.185951815
140,13.64,0.184576862
140,13.64,0.23853453
140,15.58,0.141879952
140,15.58,0.175832177
140,15.58,0.173699015
140,15.58,0.131216646
140,15.58,0.11450211
140,15.58,0.14063824
140,15.58,0.149863744
140,17.62,0.178511605
140,17.62,0.187169695
140,17.62,0.216846425
140,17.62,0.255770752
140,17.62,0.124756541
141,8.41,0.137571613
141,8.41,0.126575924
141,8.41,0.130859902
141,8.41,0.103379905
141,8.41,0.17299287
141,8.41,0.133718681
141,8.41,0.152402382
141,10.41,0.112391562
141,10.41,0.126512488
141,10.41,0.11434081
141,10.41,0.100970332
141,10.41,0.120319856
141,10.41,0.127938091
141,10.41,0.090543004
141,12.02,0.153967873
141,12.02,0.116104548
141,12.02,0.1091546
141,12.02,0.113321809
141,12.02,0.079924248
142,9.16,0.151300127
142,9.16,0.121558921
142,9.16,0.12280301
142,9.16,0.110129303
142,9.16,0.087967281
142,9.16,0.108355067
142,9.16,0.160169218
142,11.17,0.126328515
142,11.17,0.146379033
142,11.17,0.188488872
142,11.17,0.165692259
142,11.17,0.146830672
142,11.17,0.22154208
142,11.17,0.199963636
142,13.16,0.175254173
142,13.16,0.204135323
142,13.16,0.165205775
142,13.16,0.212212216
142,13.16,0.113587162
143,13.75,0.170388605
143,13.75,0.154172455
